?Date,BVMF:BBAS3,BVMF:BBDC3,BVMF:BBDC4,BVMF:BRAP4,BVMF:BRKM5,BVMF:BRML3,BVMF:CCRO3,BVMF:CESP6,BVMF:CIEL3,BVMF:CMIG4,BVMF:CPFE3,BVMF:CPLE6,BVMF:CRUZ3,BVMF:CSNA3,BVMF:CTIP3,BVMF:CYRE3,BVMF:DTEX3,BVMF:ELET3,BVMF:ELET6,BVMF:EMBR3,BVMF:ENBR3,BVMF:ESTC3,BVMF:EVEN3,BVMF:FIBR3,BVMF:GGBR4,BVMF:GOAU4,BVMF:GOLL4,BVMF:HGTX3,BVMF:HYPE3,BVMF:ITSA4,BVMF:ITUB4,BVMF:JBSS3,BVMF:LAME4,BVMF:LIGT3,BVMF:LREN3,BVMF:MRFG3,BVMF:MRVE3,BVMF:MULT3,BVMF:NATU3,BVMF:OIBR4,BVMF:PCAR4,BVMF:PDGR3,BVMF:PETR3,BVMF:PETR4,BVMF:POMO4,BVMF:RENT3,BVMF:SANB11,BVMF:SBSP3,BVMF:SUZB5,BVMF:TBLE3,BVMF:TIMP3,BVMF:USIM5,BVMF:VALE3,BVMF:VALE5,BVMF:VIVT4
2011-05-03,4454700,311900,6272800,390200,1474700,3212200,2748400,589200,3417040,1189600,30200,492700,585100,4357500,711400,3393500,1547227,1386500,875500,3545100,820200,56400,517500,1074600,7706200,1868400,850300,748000,1647300,9194548,196761,3168300,2568750,928100,745400,2603200,2842700,205400,999900,675500,839000,11412900,6734400,17841800,3064000,575085,49535,467400,1234800,347900,3176800,9156100,2769300,13679200,132800
2011-05-04,6922300,466100,5757300,836100,2295300,1282300,2170000,542200,3450240,1539600,24880,458400,566600,4824100,678700,4466200,1388354,815400,635500,1984600,1140900,192600,1175600,1172400,9897800,3108800,1082700,890900,2737600,9851130,121594,2903200,2854125,737200,838200,2389800,3547500,111800,1148100,568400,2519600,9787500,4575400,25541400,2303600,522060,73835,425700,1448300,368900,2740100,7490800,5822700,17591000,226100
2011-05-05,6433400,1231800,4996100,1302000,1045900,1777300,2176400,880800,10718560,1404100,27290,364500,723900,4731100,392000,5143400,2170619,1662700,586600,1236000,1510800,542400,1748800,1586600,13545900,2727200,1685300,1150400,2996300,8628341,112116,3824200,2150250,805600,1000900,1016000,5312500,113700,866700,419700,666500,9824200,705600,30998100,2838200,534345,53996,988800,1424400,454400,3752700,8217100,5286700,18910900,235300
2011-05-06,6872200,193600,5243700,808300,1647200,1510300,2305200,684500,3458880,1394800,16650,311300,666900,3715500,452300,4248300,1404689,1451600,554400,880100,1125900,563400,1452200,1311300,7648000,1152400,2070600,693900,2869600,7359498,114990,3461400,4951000,1134300,1024200,853800,4637800,133900,987200,976700,738900,13927200,4295100,22917500,1435200,643965,56165,732300,1073200,377500,15157500,6296600,3748600,19075700,215700
2011-05-09,4850600,378200,3989800,654700,1166600,1784300,1437600,729900,3361920,869200,21830,443200,790100,2527600,679000,4068500,1380489,696100,377000,862200,697200,507300,554400,617200,5432700,662900,1180600,1072000,15447500,6969249,69632,3188100,2840875,1112800,641800,430300,3695100,183700,601900,509600,508900,6723700,4366500,18303600,2230000,504000,35807,569100,443800,332400,3572500,5103200,2737700,10909900,102800
2011-05-10,7764600,337900,5026400,622100,1025600,5155000,2516000,1030600,2610080,723100,10210,347200,809200,1345200,1181300,4977900,536514,869500,525200,743400,570600,570300,2122900,1456400,6669600,1441600,1030200,1095700,13136200,5076168,102055,5042900,3163375,357600,981200,1170500,5248100,373200,832300,675600,476100,9338600,3923800,12565600,955800,289905,59684,330000,543500,221300,4821000,4029500,2484900,9296500,151600
2011-05-11,6442500,151600,4866100,1009700,1440600,11032900,3010000,601200,2736720,875900,28950,316800,714700,3526800,286100,6238100,1516856,1032700,441900,997600,762600,670800,1146200,1406500,8783600,1305300,2352500,525500,9300400,12708255,103431,12910500,3306625,597800,602200,2107800,3328900,140600,1189000,888400,376200,7735100,6211400,21901600,1094200,354375,32616,707400,1072500,424000,1951500,5805800,3430400,14591500,98600
2011-05-12,6149300,356200,4659100,636800,3008800,3848600,1761600,1048200,3734720,872400,28410,838500,744800,2349600,675500,5165900,1326281,853400,538400,820300,1064400,333000,1899600,1004400,5392000,1228600,1395200,1024700,4685300,10251096,103214,5371800,2070000,967600,608100,1231900,3250800,180300,744600,464600,333100,8730300,5492700,23455800,779200,807240,28820,630900,1107400,313200,3834300,3968500,2975600,18955100,206600
2011-05-13,4773200,351100,3846000,816900,1671900,8659700,1951600,1090000,2641440,1340300,37660,608500,579400,2652100,594400,10106000,1847791,2169700,908300,1059400,1727100,713100,1388400,1242400,6205000,1211900,1288500,465400,6588800,12974854,61541,4546700,2489500,680400,701900,1211600,7337800,136300,680400,760800,1307600,22873000,5552500,20082000,906600,1325940,26916,881100,797800,417700,5172100,4826300,2396900,15200600,150200
2011-05-16,4937800,249400,2968500,737100,772900,2164200,2439600,696500,2545760,1414200,36540,351900,483700,2673400,256800,4276800,1103036,786200,473700,650900,3410100,1280400,564300,1344500,6305700,974000,937400,776100,6816200,15558591,58103,2603800,2073000,1476900,545700,1744900,3511900,114900,725500,282300,1070000,13115600,6531100,30088100,847200,909615,26347,723300,864900,894100,5503100,4808100,3115000,14849000,208000
2011-05-17,5059100,182900,7565700,661100,786200,2298900,5328800,567400,2455600,1401000,21270,319800,494200,2920800,934700,3753400,3229369,778800,663000,975600,1870800,1302000,851500,1667900,6298500,794900,901200,909500,10628400,9504006,80754,2811000,2510125,1467000,1293200,2026400,2804000,124800,809800,570100,1241600,8023200,5110300,20258000,1970200,574035,20242,429600,1037600,371500,3373900,4976200,1990100,9269600,148600
2011-05-18,6545500,324100,5925700,1984000,1736900,3556000,2894400,414100,2210480,928100,19480,591200,548600,3283500,689700,3804200,3654684,922900,590300,1274900,1615800,915600,686700,1068200,9572700,1255200,953400,1657900,8431100,9781652,68825,8938200,3237125,848900,1264400,1857200,3372500,159200,998500,907700,660200,10965600,5396800,18796300,867000,681345,30556,1516200,1873600,422100,4662700,5675300,2928600,15055000,292400
2011-05-19,5095900,340200,3856200,875400,1649500,1973500,2105600,293000,2354800,1115500,19460,394900,576700,2351600,292500,3910000,1713723,902700,749300,1930100,621000,2326800,940900,1626600,5526800,1045500,1572000,777900,4691300,6708906,49593,8399400,2292125,754800,641800,568500,4102800,179000,618400,794700,505900,15018800,4711300,17706900,1398800,517020,27915,1281600,1226400,586000,4090900,5635200,2825600,18509400,407900
2011-05-20,3023000,473000,4039400,462200,1557900,1066800,3434800,442900,2401280,1216000,18790,597700,546000,2951500,311500,5752500,1443046,743700,842100,754600,814200,1845900,646200,1277100,6370500,1319800,1281600,797300,4392700,10082591,53026,6003100,1979375,332600,1151500,1097700,3945200,256200,712100,1192900,644300,8569100,2514100,13950700,579400,1101555,30305,867000,976600,242900,3488100,5699700,4131100,21640900,196200
2011-05-23,3601600,535200,3761700,584800,869400,819900,1673600,460900,2537840,798900,27660,343300,589900,1593200,911800,4167300,2970792,759000,999800,938700,869400,191700,481500,898000,5227500,1026800,933200,1005200,6293200,8188445,59338,5686800,1885750,356500,976200,2568300,2499100,420600,375300,638100,622000,5433500,3736900,14783700,1849800,1213170,66035,893100,837200,315800,2519900,4409900,1939900,10841100,129300
2011-05-24,3430200,836700,4077900,659000,1056100,1294600,2540800,1345900,3017840,944600,26390,475300,819900,2265200,498600,4906400,2348610,885100,772400,1764700,612600,989700,768000,1171200,6650100,632100,675000,972400,2269600,6930384,51817,3982200,2694375,485000,1055100,3095900,2685700,362600,1324500,4118800,956400,7365000,3437900,12793100,1153800,833910,30538,966600,1226700,826900,4672400,5272500,1943700,11301000,169600
2011-05-25,3355900,231100,2287600,526900,766600,1761900,2283200,474400,3214560,808600,24910,563700,639400,1874800,503900,6190500,2176669,958300,626400,1245500,1764000,1171800,1734900,1548200,7549600,1246000,931200,531600,2657800,6054054,54079,3202000,4178125,457900,1025600,549200,3812500,208000,613400,1384500,960500,6698400,2771800,12385700,1023600,1457925,20427,673500,1318400,505400,3131900,4714100,2141900,7890700,328300
2011-05-26,6603400,559600,5106000,821100,862800,1846500,3776800,573900,3729760,1169800,27250,410900,578500,3236100,529200,8319500,1796487,766500,560400,2227900,841800,658500,1252800,1215300,5843500,1508400,963400,691400,4741800,9589456,107644,3491800,2779375,724700,1397400,832000,4587000,243300,1380600,1412100,744400,14295900,3681500,16766100,2502200,475650,31933,773700,1084600,314400,5561500,5755000,2815000,26232000,190600
2011-05-27,3948500,468100,4159800,749100,744200,1603400,1481200,781900,2984960,1117700,29290,632600,962700,2433200,218700,5552700,1865094,691000,370000,970600,984300,369000,1164000,857700,5121500,881400,528000,746200,9307700,7122847,80394,2897700,1540125,467900,1544000,883800,3170100,90100,1095000,611300,698600,6870300,2591500,13755500,1883800,1726410,30664,833700,575700,474800,2842700,3537300,3257200,13698700,120300
2011-05-30,1081700,234800,1101100,137500,289200,535700,516400,138300,649200,349600,14730,335800,335400,707800,94400,2597600,827035,131400,153700,496200,407700,101100,135300,472700,1859800,645700,1227500,207300,2137700,3482428,19281,3537500,431625,216700,262900,418600,802500,123100,438900,973400,150000,2066500,637500,3555700,385800,425670,7922,319500,564400,140400,2302000,2026700,673300,2954600,47100
2011-05-31,10212800,323200,5525300,961600,1638500,4041700,4113200,816500,3674400,1580300,28260,1229500,1362900,2242900,735400,5919300,6112194,645000,669400,1723600,1299300,1647600,1637500,3609500,4877200,982700,1342600,1902500,12817000,10734382,91947,5144700,4269125,387900,878700,2749400,4884200,140600,931900,1229900,2173000,12804800,5981700,16156600,5515200,882630,36055,1206600,2002800,675700,11437800,4402000,4042700,11781300,134900
2011-06-01,7203400,234400,5648900,936100,1217000,3185600,6193600,548100,3207120,1635900,26870,577900,993900,2053300,361600,6552500,3273171,1120200,943900,1355000,1040100,608700,953700,942300,6055600,1176200,849800,1503800,4723900,11486397,88843,4448500,2463375,559600,1207000,2246400,4793500,126800,997800,1536800,2682600,10908100,7250100,17885600,835800,2308635,31807,1084500,727600,488100,3271100,3739000,3218300,13159600,95200
2011-06-02,7060800,289700,6642100,800600,1064600,1520500,3401200,757800,3201120,1681700,53590,722100,602100,2659900,362400,4421500,2525754,2461000,973800,2488300,912900,682800,1095500,938500,5759700,1745400,1314800,880000,4985200,10537128,95114,3686700,2732875,448500,816700,1147300,3428900,94400,648700,1313300,1652200,10923600,7028400,15748300,1854200,1300215,34856,2005200,887400,306800,5731900,4044700,4069400,11715300,165200
2011-06-03,5991800,474600,6910200,1039900,1303900,1641400,2161600,536100,1610880,2409300,23470,383300,659000,3158600,1545800,6104800,2622675,1004800,1205800,2180400,914700,625500,810400,1043200,6959600,1085600,1064300,1246800,3710200,8189510,79474,2908300,3177375,597900,1708300,777300,4657100,184600,853100,732100,662400,9752400,5049300,15337000,1054200,1553580,21538,1451100,533700,303200,4323800,5087100,5049500,19158200,119600
2011-06-06,5819000,49140200,4883300,540500,1369000,1754700,3378000,512500,1557360,1600000,24480,465800,683600,3608600,377000,5810200,1943744,562300,643200,1430900,515100,231000,794800,1020400,5873400,961000,759200,970900,2832600,7012773,66921,3676900,1952500,460100,1062300,814200,2887900,193400,683600,549400,837000,5966100,5354900,22018200,1494600,959595,45944,1278900,1028500,258100,6314900,4009400,2078700,8457600,369900
2011-06-07,4634100,235500,7606400,745500,1127700,2256800,3573600,767800,2321040,1064900,24670,642400,835600,3457100,1352400,5256700,1374197,1144500,695200,1346200,921300,630900,517500,669700,6366500,846900,665000,582100,3415600,8880299,79363,3728800,3377500,346100,942800,905200,3793700,202200,414700,565200,898100,9765700,5798400,23231900,1633600,912870,42273,1344300,1656700,250100,8221600,4058800,3341700,10736300,2878200
2011-06-08,4715400,501300,3759700,581500,987900,1760600,2930800,1025600,1759920,820800,28140,514600,609800,2611300,421800,4827200,1080893,941900,425900,1639500,2062800,406800,678600,1224900,4591700,1356000,1231800,470700,4328200,9112958,70679,2128000,3246000,495900,989200,755900,3018000,148800,1055500,1011000,538200,5034800,5895500,21767100,1328400,476070,46911,1224900,2199400,227300,3084100,5430100,2188500,9664300,691700
2011-06-09,2644700,207800,3054500,578600,1083700,2228200,2518800,642600,2137440,859200,28360,591000,950800,9489800,488900,4902400,717530,736900,447900,4012500,589200,534600,1519800,954900,7320300,1495800,1324300,498300,2715600,9314737,69390,3322200,2987250,549500,958800,467300,3380500,317300,1300500,495800,490300,5854600,3898400,24521000,2091600,498960,28595,603000,3922400,900300,3971900,4312300,1943900,11176400,668500
2011-06-10,5097000,1919600,4680700,551200,2399400,2749900,6495600,413200,2899440,1279100,41030,622100,742900,5062800,337800,3121500,655699,696900,495200,1255300,627900,83400,719900,831600,3711600,841500,1983800,564300,1561700,9914885,65137,2313900,2305250,292300,1074800,770200,4571900,156400,1139800,916700,1025300,7244000,5387700,17587600,719000,1040550,24202,455700,1377100,481800,3510400,4115900,2065800,12694000,688700
2011-06-13,3990900,184000,3156500,453500,1437000,1292500,2823200,512800,2057280,1200800,24270,496000,534400,3037900,415400,2394000,604516,1059200,387800,1974000,501000,623100,1016000,966100,3738600,668900,593200,499400,1981400,8587479,49085,2213300,1378500,512800,345300,1274000,1835100,106600,745300,988700,715900,4678300,3034500,12131900,864800,559230,27784,411900,1679700,528700,4496300,2883400,3338500,10414900,1520700
2011-06-14,4958100,254000,3887100,1098900,1609100,1934900,2347600,565500,2862960,868200,44100,683700,728400,3638800,506500,4129800,718740,1322400,473000,1952100,1143000,988500,1228600,1213400,5285400,1235900,949100,702100,6041000,7416864,55678,2191400,1401125,300600,453800,668800,3525500,165900,1082300,683600,820000,9166100,6323700,13525500,1531600,1411620,42907,458100,1351200,563400,3291700,3788500,4334000,11433200,1005700
2011-06-15,4965000,290000,5388600,673000,1712800,1988200,3984400,1631100,4097280,1233800,64390,878200,1551800,3952400,714300,5380500,1649109,1422100,735900,2587500,1371600,979500,972900,1579000,6922800,1199600,796700,607200,3813500,14216278,128261,5138600,4072375,968600,1126300,1615500,6823700,204800,1872000,1405300,937900,13782400,5537900,20599900,1868200,1515675,64780,1119600,921800,1009700,6689100,6146200,4116700,14652100,1648700
2011-06-16,4659500,513200,5006000,963500,1337800,3414600,1821200,581700,3760320,1373300,60490,1176800,1136300,3441400,962600,4524400,1001154,1583000,976300,973500,1203300,798000,3486500,886300,5473700,1742200,1457700,1361800,1575100,9552055,73134,2537100,2861625,963700,691500,768400,5737600,93500,1613600,761100,596400,7602500,4263000,20161600,1014200,1036245,55229,856500,1031000,892500,4988400,4382400,3235900,13321800,1244900
2011-06-17,6263000,143400,3463000,898300,1382900,3631700,4286000,656300,4776240,1022600,38230,631800,1160100,2798000,1504100,4329000,1271952,2216800,1008000,1423400,563700,2044800,2175800,534000,7166900,2587000,1377000,740200,4250300,9994612,73378,3437500,2098375,650900,891500,1101100,3548000,327500,2616300,872500,521100,9556400,5109000,14191400,2045000,830130,130004,466200,1983000,677200,3548700,5063300,3107600,10535400,1022300
2011-06-20,3036100,256900,3617700,611400,1813800,561700,2257200,2043900,2412240,1773000,25100,865100,1474900,1726100,655000,2251500,1813911,1072700,501000,1832700,524100,541800,635200,577000,4360900,856700,545400,1174000,5126700,11215006,55148,2789100,1598625,857800,567500,1347300,1826600,95300,1457500,1051600,299000,6542100,6513200,18966600,1343000,829920,23864,390000,843000,300900,4734400,5741700,2337400,11698600,1114200
2011-06-21,2958000,152500,3041700,737000,1348200,6105800,1300400,631500,3333840,1929400,18000,315600,1381500,2592600,491400,3156500,1564772,2059800,609700,2241900,1032600,460500,902300,829400,4471000,1307900,1071100,426900,1830700,12924542,44674,3533200,1969375,608000,444800,3034500,3051900,138300,1091400,567500,281400,11297200,3723500,13510200,909200,693420,39187,592200,1383000,510500,3114300,5389000,2845800,11070900,608400
2011-06-22,6206100,363200,4056800,434600,1768100,1368700,4183600,1190200,2849040,1443900,18460,320400,1263800,2758900,990500,5926300,1026564,987300,601900,1333800,1324800,266100,624900,1028900,3811700,682200,983100,1103300,1698600,7416332,89221,2802900,1641750,444000,826500,1947600,4323800,153300,1045200,752800,440100,10989200,5333300,18615300,529400,838530,47476,635700,1361200,476700,3327800,4986700,3192600,15727500,824900
2011-06-24,3432000,386100,3940700,846800,1097500,1094100,2840800,712600,3220800,1345100,21900,436500,1841900,2157200,498000,1988900,971146,733300,534000,595500,641400,681300,1509400,1125800,4166100,1941200,1779300,303100,1339800,10383397,57102,3682700,1570375,294100,427400,406300,2690700,386500,1113600,680200,217600,6793600,5102500,15977500,1109200,615195,27216,583800,965800,921400,5977200,3696100,2098200,9581700,470900
2011-06-27,3838200,392700,3763200,1484700,1478600,1960100,2555600,1502700,1941600,957000,36030,489200,847300,2111500,414500,4406000,1653465,654000,721700,2028500,694200,1400700,565400,1069800,3977600,1373000,752000,675300,2145100,6713431,53142,4145300,1786375,641500,528300,1365300,3792100,388800,671200,558900,199000,9285100,4028000,14955300,1238200,1528590,28995,634200,1478300,596000,2523700,4190900,3447500,12570500,553100
2011-06-28,5419300,391500,4627800,790100,784500,1753100,2414400,897700,1819200,1227000,32650,602000,882600,3477000,412600,4131200,1984521,844100,725000,1426100,1065900,1288500,1435700,1165700,4518500,1031600,969700,549700,1744600,9167396,89672,3571300,2227500,436500,1192900,1588900,4329300,749500,1044700,430200,6058700,5145900,4240800,15753300,1138200,1132950,35996,674700,1406800,363800,2950900,3643300,2681200,11109600,686900
2011-06-29,3517600,547900,3530100,1082600,781000,1369800,1516800,766800,2691600,1915500,516800,443400,781500,4772900,652900,4348100,608146,938000,346600,2005200,1087800,791100,773100,873400,6408200,1322500,646900,381500,2009800,6564492,76478,2514300,3749000,769200,567100,1483400,3273700,200000,773500,650800,22036700,8298900,2724800,14142800,1447800,382305,52760,680700,2239600,497800,3636600,7669900,3372200,9176400,940500
2011-06-30,3410900,645300,3310500,600400,2444800,1073700,2453200,679900,2232000,1510700,554600,419700,1186500,2754000,426300,4659900,873136,925300,390300,2198200,883500,1689000,1123100,1712400,4487400,1029800,544500,713800,3733600,7182475,78605,3373100,2911625,421100,1194400,3367100,2980700,298700,1394300,712200,3698000,10047400,4743000,16079200,544200,833595,42516,972900,1389200,447400,1993800,6486500,3518500,10684300,817900
2011-07-01,4767000,481500,5559200,2152900,840900,2876200,2281600,569300,2339280,1246700,582000,577100,1369800,3342900,440000,4675900,1755710,705600,550100,2066000,882300,770100,2655000,1633800,7736900,1883500,1188600,844400,3753400,9259368,65991,3553900,2957625,1098500,837800,2092800,4064300,125800,1247500,372100,2187200,8627100,5451100,18199100,908600,840210,33631,762000,1439900,1111000,2188600,6692600,6465100,33293900,712000
2011-07-04,1834000,205600,2908200,529600,400800,495700,1039200,163800,1394880,399700,317700,314400,530800,1337300,219600,1868800,1794672,359300,215200,562800,821700,270000,1414300,682300,3720800,629200,879500,279800,1063000,3508117,25099,1612000,1040125,314500,325400,927000,1626900,80900,577900,305500,587900,5640900,1136600,5652500,824000,171675,10915,44700,310200,328800,2490400,2113600,1438300,6648600,291300
2011-07-05,2528500,247400,6084900,917900,1012300,1348600,1974400,365900,2268240,1349600,548500,352500,849300,3105000,664700,6466200,1532344,1025700,464300,1359200,1143300,488700,1722900,1859900,5643900,2595700,2209800,751000,3148400,5548274,52537,3756000,1327750,423400,468400,760000,4079200,180400,1333700,1140100,1002700,8604100,2730000,12717200,609000,743610,28678,726600,614900,441900,3809800,3780000,3852200,11265200,1275600
2011-07-06,3121800,287900,4253700,415000,1148700,1878000,2166000,470500,1191840,1000900,610500,472300,477800,1904500,296400,6585600,1324708,635800,414900,2395100,2289300,102900,2539100,1838700,6599300,932100,2072200,644200,3917800,4516749,52470,1760200,1842125,290800,470900,853500,3335100,513400,1324700,907600,507000,6723100,4382300,13117100,446000,536550,26122,407700,1649800,615700,4180900,3561700,2059700,10638200,445800
2011-07-07,4253000,366000,4290100,352800,1393300,1794700,3054800,1045400,1839600,1855400,986300,685200,696000,2507100,185500,5047400,1383030,662400,466500,1485000,5261700,565200,2027000,1657100,5921500,1496400,1805400,1356100,6373400,11725844,83761,2466600,4763250,589700,805200,611700,6020400,259400,1772500,797600,502100,10384400,3012300,15371600,1979400,677460,37735,1022100,1829200,629200,4527800,4062400,3439100,11858300,552900
2011-07-08,5481100,549500,4456100,607100,1658000,2734700,2876400,1435900,2999520,1709400,691800,654900,845800,3443300,219800,4643500,1275703,1002600,529400,2126000,9239400,325500,1461200,1598000,4006400,1200500,4105300,846700,5567900,9952553,71797,2833100,3025625,525000,656300,751300,6909100,519300,1897000,605700,283400,7852200,3559400,13559700,551200,1032675,26085,813300,927700,592500,6018700,3110100,3487300,9387000,579500
2011-07-11,4496900,597600,7034200,533800,1285800,1880900,2424400,497800,2638560,992700,533400,365200,631300,3456000,149700,5391800,977801,1325700,502400,992100,3806400,248100,1894800,922600,5232500,994100,1841900,539200,6492300,14435760,123358,2232100,1813500,443400,997200,1745400,4499100,341600,935900,664500,512500,7816300,3051200,16582400,1091800,592095,36182,1219500,1015300,449900,2648200,4293500,2995200,11022800,785200
2011-07-12,6999600,362400,9827500,537800,1186900,1648700,2673600,670000,1896240,1285600,598800,471700,769300,3060500,503600,5156000,1147080,1358900,454200,960100,7209600,905700,1463600,2787200,8111300,1779800,1706700,405300,4387700,14481280,140915,3867400,2631000,377900,1307600,1086500,5200900,268800,1793800,485300,702500,8497300,2805000,11835400,1479200,1055250,60122,815100,1665000,453100,3518000,6830600,2341400,13251700,634800
2011-07-13,7098800,389100,11683700,525600,1929400,1711900,4228000,548700,4303920,1215000,455600,379300,824000,2152900,282200,12407700,1071576,1379500,366400,1178200,1889400,245400,1790200,861500,5254500,3099900,1736900,1083300,8058300,13497139,145002,3976000,2951500,308900,658700,1274900,7398300,339900,939900,389000,932800,7754400,4788200,15336700,863200,918540,88235,775800,993400,433700,5102500,3854900,2919200,15932800,624200
2011-07-14,5044800,338900,8177400,726600,1161500,1671900,2824400,610600,2387040,1234300,457500,504400,1483200,3229800,760100,7478100,1268806,894600,569800,1026900,1544700,465900,1116300,915900,6007200,1109600,1635900,770800,4367500,18440473,206115,5376000,3385250,436200,717200,1405100,5909300,296100,1478600,637000,682400,10966500,4577000,17235500,1393600,1199835,44736,446400,1595100,442000,3216900,5445200,3964600,19378500,738700
2011-07-15,5038800,208100,6899300,972700,645000,3844000,3148800,687900,1419120,1450200,328700,365900,585800,2550600,3029000,3788200,1393194,548500,376400,826200,1838400,156300,997500,711600,6187500,1548900,892200,1259900,4073800,14817091,170017,4144200,1908125,685300,719800,780100,5713800,105700,873600,637900,332200,8060900,7440500,15777400,1562600,710010,49815,895800,692800,1240100,2883400,4380800,3286700,13335600,436400
2011-07-18,6145200,600300,7944800,517000,818800,2023400,2130800,1024300,2889360,806400,389900,499500,521500,2639600,904400,4510900,1444256,405100,293100,926800,1174500,364800,1320100,1022500,5313600,1077700,2062900,1729900,5097800,13588312,101127,2934000,3173500,432800,1737700,1605200,5568700,254300,1082600,633000,615800,10070000,3488600,16322400,1816800,1206765,55895,593100,844200,222300,2482100,4497300,2993600,25491500,551500
2011-07-19,5046300,716500,6089500,962300,505200,834100,1203200,2162800,3493680,1280100,318200,538500,926300,3465100,859500,5052100,975381,654400,611800,1005800,1085700,317700,1092300,661700,7379500,1679700,1219700,2334100,2469500,13754288,105408,5336800,3379625,785700,1657700,1005100,5443800,169300,1749000,541600,547900,7364300,4272600,17100500,1822000,982170,76587,789000,810100,285000,2027100,7310500,2604500,10922300,622900
2011-07-20,5425800,357200,6098000,420300,686100,1302500,2204800,1534900,3690000,1381800,382200,818600,1122100,2688800,696800,4099700,1622247,809300,410200,1265400,2721900,823500,2053100,1279400,5655000,2186300,1634300,1507000,2496500,9065441,83260,4288300,2481250,854400,924900,1628500,5207800,358000,852300,516000,332600,7301300,3185700,18924100,1323000,577605,59722,688500,1848400,312900,3290400,4163500,3916000,11982700,632900
2011-07-21,4093000,360400,5866000,826500,756700,1298000,3177600,1221600,3816480,1080300,426500,2578800,2165200,3825300,407100,7043100,1076416,961000,573300,768000,1499100,598500,875500,1457900,5313900,1154400,3055900,1616200,3712700,10451278,97087,5423200,3054750,758600,1214100,2013600,9463000,321200,4292200,558200,364200,11718800,4692500,19067100,2677800,1172220,34351,446700,2131200,343400,4160700,6248700,3384800,10646000,586300
2011-07-22,4957500,350000,4044000,685900,671000,1165200,3399200,588500,3083760,767900,400200,743900,758600,2897300,621500,5015200,680988,933100,343000,746900,1893000,1612500,965600,1598600,5101600,808200,2077700,787300,2502200,6958734,96377,3625800,1537250,1593100,697400,1577900,8004400,255500,2649600,330900,242700,9375100,3842700,13483500,1224200,643440,112495,761400,2228200,497300,4383900,5854300,4026700,11419300,474400
2011-07-25,3263300,188500,4487300,919700,1352400,826500,3604800,1162600,1778400,1083800,271000,406200,1004800,3784000,348900,3515000,824736,640600,217300,962100,723000,474000,702500,1196200,4423700,642300,986000,488500,1905600,10035474,60061,3239700,1397625,364300,293400,982800,3965600,200500,1080600,461600,197200,6185800,6666400,26732200,1117800,452025,73305,553500,1396500,489900,3586200,4409400,3084000,9540500,697900
2011-07-26,7165700,428900,5239500,825800,1949400,1063200,2915200,822600,4595040,919500,357600,469800,1389100,3669200,222400,3244200,518364,727400,445500,1161200,1690800,1038600,585600,1039800,7515700,1864800,1055100,636100,4072100,10716413,107783,4334100,2268125,1221500,612400,1193400,3326000,223700,1088800,498200,413700,6630500,6568900,25370300,1553000,607950,187256,613200,783400,1014600,3979200,6577600,2978600,11717600,894000
2011-07-27,7922300,566400,8300400,691400,2417400,1858700,4090000,876700,5148960,1592200,597700,951600,2413300,3996000,457600,4241600,758912,1157900,621000,2528900,1158300,345000,589100,2047600,8270700,1795800,1602300,424600,5544100,10240581,100626,6692100,1655125,964100,719300,803900,4528100,350400,1265300,554900,444200,10110200,5725000,22203700,854800,600285,190093,663300,1191800,333400,3692100,9805100,4454700,12578900,1460900
2011-07-28,7194900,788300,8469900,601700,1543200,2153100,2406800,496400,5162160,2489100,569000,936800,2211800,2341800,2131900,5406300,997403,755300,609300,1917700,3613800,206400,958900,1394000,3857200,616900,1016600,1075800,4839400,14243963,88861,4932500,2246250,1994700,819400,880700,4400900,225600,1080500,929400,239600,9726500,4804800,17246400,665200,631155,132900,627000,946600,440200,3228900,6576600,4635200,10736200,972200
2011-07-29,5784300,499300,7936900,1347800,1392800,1198600,5519200,805800,2989680,1389300,498000,787600,2081200,3486500,811400,4014300,1392589,1419900,742400,6577700,2102400,580500,952400,1765000,7617100,1321800,17532600,1538600,4172800,8854211,82342,3694600,3416000,614100,968000,1881500,3713000,553000,1014800,1001300,770400,8190100,4097400,13691400,1074200,865515,138133,1120800,1571400,574800,2329600,4890300,9079000,19511300,783600
2011-08-01,4934600,632400,7569700,1576900,853200,1445400,3696000,641100,2419680,1012700,800200,979800,1082500,2562900,450200,4310200,1016763,799900,900200,2344800,1413900,857100,1745700,1831300,4723400,1137500,6911100,863700,2614000,9754234,86883,4070200,3123875,712400,840900,1204200,3088200,618400,1043400,1213400,486000,7608000,4909600,14860800,1091000,916650,73033,712200,789800,559500,5992000,6437000,4592400,13817700,833300
2011-08-02,6963500,830400,9225300,764000,1135500,1488300,2132800,1080400,3756000,1263600,924800,1277600,1192700,2632900,389800,5693900,1589577,1842500,666500,834200,1455000,607200,1299600,1581700,6034400,1545900,4071800,590700,5701700,25099333,329011,4498400,5330125,1131000,842500,2999000,3271800,293400,1466000,838400,571500,9246300,3994300,14542300,970600,777840,76607,1396800,808800,354600,9255200,8008800,3544500,12354300,732300
